name,address,phone,website,rating,reviews,status,lat,lng,category,commerce_mode,opening_hours,google_maps_url,onboarding_status,source
VIRAT ELECTRICALS - Wholesale Electrical Supplier and POLYCAB cable dealer,"6, MT Street, BVK Iyengar Rd, opp. Ram Mandir Road, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",080888 87025,https://viratelectrical.com/,4.7,63,OPERATIONAL,12.9707929,77.5763017,Electrical,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=11424104649810260233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vasant Electricals,"84, BVK Iyengar Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",099869 99996,,4.8,47,OPERATIONAL,12.970191800000002,77.5759681,Electrical,B,Monday: 9:45 AM – 9:00 PM,https://maps.google.com/?cid=11455750634320937228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vishnu Electricals,"BVK Iyengar Rd, near Sri Ramamandira, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",099166 91828,https://site.dgtechsoln.com/vishnu-electricals-2/,5,21,OPERATIONAL,12.9705142,77.5763393,Electrical,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=12999382927588667165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Wovolt Electricals and Distributers #1 Wholesale Electrical Shop,"2nd floor, Vijayalakshmi Theatre, Old Taluk Cutchery Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",096638 79374,http://www.wovolt.com/,4.8,635,OPERATIONAL,12.970422699999999,77.5746791,Electrical,B,Monday: 9:00 AM – 9:30 PM,https://maps.google.com/?cid=16828558794716906607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Balaji Trading Company,"69/1, Patnoolpet Main Road, Old Tharagupete Rd, near HDFC Bank ATM, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",094489 67699,,4,13,OPERATIONAL,12.967421,77.575986,FMCG,A,Monday: 10:00 AM – 10:00 PM,https://maps.google.com/?cid=10600890749420830646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Choudhary Agencies,"5th Main ""Hira Mansion, 24, 8th Cross Rd, Sampangi Rama Nagara, Sampangi Rama Nagar, Bengaluru, Karnataka 560027, India",,,4.6,17,OPERATIONAL,12.9659006,77.591428,FMCG,A,Monday: 9:00 AM – 8:30 PM,https://maps.google.com/?cid=16994797477968266673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahendra Enterprises,"48,1st, Pooja Avenue, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4114 0092,,4.7,17,OPERATIONAL,12.967545099999999,77.5760816,FMCG,A,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=15347766395207592350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mangalchand & Co( A.Mangals brand distributor),"477, K.B Plaza,, Avenue Rd, Ragipet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4153 7613,,4.8,8,OPERATIONAL,12.967184699999999,77.5781619,FMCG,A,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=8429117879821393964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
NANDEESHWARA ENTERPRISES,"61, near Kempegowda Police station, Gavipuram Guttahalli, Nanjappa Block, Kempegowda Nagar, Bengaluru, Karnataka 560018, India",099801 24400,,5,8,OPERATIONAL,12.950946100000001,77.56299609999999,FMCG,A,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=8386340555058042290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
NIRMAL DISTRIBUTORS,"50, 1ST FLOOR, SV MARET, ROAD, O.T.Pet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",,,5,2,OPERATIONAL,12.967704,77.575845,FMCG,A,Monday: 10:00 – 11:55 AM,https://maps.google.com/?cid=17666236204816498440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Bhagyalakshmi Trading Corporation,"Shop No. 29, 2nd Main Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",063663 66938,https://nfc.dgtechsoln.com/sri-bhagyalakshmi-trading-corporation/,4.3,262,OPERATIONAL,12.9626927,77.5715903,FMCG,A,Monday: 11:00 AM – 9:00 PM,https://maps.google.com/?cid=8949328280267883065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Kumar Enterprises,"Bundimut near masjid, 2/1, Avenue Rd, Ragipet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",094804 58058,,5,1,OPERATIONAL,12.966916699999999,77.5768641,FMCG,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=16041429487819049161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Mata Traders,"Shop No.9 old, opp. D.P.G. Complex, Ragipet, Old Tharagupet, Mamulpet, New Tharagupet, Bengaluru, Karnataka 560053, India",080880 41710,,4.2,21,OPERATIONAL,12.966861,77.5777274,FMCG,A,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=8045570378351463770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Srinivasa Trading Co,"35, 2nd Main Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",097427 47788,http://srinivasatradingco.com/,4.7,9,OPERATIONAL,12.9632075,77.5716019,FMCG,A,Monday: 11:00 AM – 7:00 PM,https://maps.google.com/?cid=11833874244298645892&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sunday Market,"Arcot Srinivasa Char Cross St, SKR Market, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560002, India",,,4,4581,OPERATIONAL,12.966600699999999,77.5756949,FMCG,A,Monday: 10:00 AM – 10:30 PM,https://maps.google.com/?cid=6834609232144287432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Veer Bhadra Agencies,"Shop No.1, No.170, Gangavaram Complex, N.T.Pet, Mysore Rd, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",083006 31185,,4.7,6,OPERATIONAL,12.964443,77.5710841,FMCG,A,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=15442113348235204212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ambika Readymade | Best wholesaler and shirt manufacturer | Best shirt for men & Good price Range,"2nd floor, shankar complex, Akkipete Main Rd, opp. Babulal Pride, E Block, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",089518 61686,https://wa.me/message/32RM5GC2VVKQC1,5,2,OPERATIONAL,12.9684105,77.5745018,Garments,B,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=5442498752301683543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Aspire Clothing Inc. [ Brand : AWESPIRE ],"28, DS Ln, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",086609 37704,http://www.awespire.in/,4.5,201,OPERATIONAL,12.968342199999999,77.5778656,Garments,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=16858632720194271896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
BE DESI- wholesale kurtis in chickpet bangalore// wholesale kurta sets in chickpet bangalore,"24, ground floor, Poonam Plaza, no5, DS Ln, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",078927 27625,,4.8,6,OPERATIONAL,12.9680165,77.5784011,Garments,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=9053821116883788434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chetan Collection - Dress Material and Readymade,"Shop No.01 and 07, Pirgal Complex, MT St, Cross, Chickpet, Bengaluru, Karnataka 560053, India",099016 89669,https://youtu.be/5quW74Gqozk?feature=shared,5,45,OPERATIONAL,12.969758700000002,77.5784487,Garments,B,Monday: 9:30 AM – 8:30 PM,https://maps.google.com/?cid=9651951653353758280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
DK Hi Fashion,"Shop no 213,1st floor A.S. Char street, RAGHAVENDRA HOTEL, and, near baneshwara temple, cross, Chickpet, Bengaluru, Karnataka 560053, India",098803 00075,,4.9,125,OPERATIONAL,12.9688322,77.5750971,Garments,B,Monday: 8:00 AM – 8:00 PM,https://maps.google.com/?cid=14630642363509274839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
JAI DURGA GARMENTS,"7&8 5TH FLOOR, SHARIEF & JAIN TOWER, 210, Sultanpete Main Rd, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",094481 23668,http://www.jaidurgagarments.com/,4.2,35,OPERATIONAL,12.9691671,77.5742861,Garments,B,Monday: 9:00 AM – 7:00 PM,https://maps.google.com/?cid=11158692617020111564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Krishna Exports,"1st floor, Padmavati Complex, No 74, Akkipete Main Rd, E Block, Manivartapete, Chickpet, Bengaluru, Karnataka 560053, India",094487 96596,,4.4,16,OPERATIONAL,12.9683969,77.5747186,Garments,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=15405395232813314331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahadev Trading Co - A HOUSE OF ALL READYMADE GARMENTS,"No. 03, ground floor 6th cross, Akkipete Main Rd, near City Tower, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",094494 48855,https://www.instagram.com/mahadev.trading.co.banglore?igsh=MXducjh5eGV3bmg4cQ==,4.3,10,OPERATIONAL,12.969329199999999,77.5738215,Garments,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=13853386019686043708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mahendra Apparels,"1st Floor, 42, Gopalakrishna Temple St, opp. Vijayalakshmi Theatre, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",094480 85848,,4.9,215,OPERATIONAL,12.971058699999999,77.5748211,Garments,B,Monday: 9:30 AM – 8:00 PM,https://maps.google.com/?cid=17369362705494572897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Paras Hosiery,"14, 14th Cross Rd, near Lal Building, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4132 5375,,5,28,OPERATIONAL,12.968345399999999,77.57589689999999,Garments,B,Monday: 9:30 AM – 8:00 PM,https://maps.google.com/?cid=3037586513624502983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Parmar Fashions,"TF07, Metro Plaza, AS Char St, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",098440 03617,https://www.tinytrends.in/,4.8,132,OPERATIONAL,12.9678895,77.5747018,Garments,B,Monday: 9:50 AM – 7:30 PM,https://maps.google.com/?cid=6463767776396102668&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"Pink City Co.,","Metro Station, 96/3, next to Metro Plaza, near Chickpet, O.T.Pet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",098443 37718,,4.9,23,OPERATIONAL,12.9681581,77.5748456,Garments,B,Monday: 10:00 AM – 7:30 PM,https://maps.google.com/?cid=8389530705112846301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Prag fashion wholesale shop,"Number 526 , shree, Tapasi Complex, Avenue Rd, opposite to pathi market, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560002, India",,,4.7,45,OPERATIONAL,12.968862999999999,77.579039,Garments,B,Monday: 9:00 AM – 9:30 PM,https://maps.google.com/?cid=15378295293305962424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
RADHIKA FASHION,"No.163, 1st floor, Chickpet Rd, opp. Shanti Bhawan, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",098448 03054,https://radhikafashion.netlify.app/,5,238,OPERATIONAL,12.9681278,77.5783829,Garments,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=298282579390607379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri J K Exports,"Ground Floor, 6/B, Sherry Mudanna Lane, near Akkipet Circle, 2nd Cross, Cotton pet, Bengaluru, Karnataka 560053, India",094486 76856,https://srijkexports.com/,4.9,19,OPERATIONAL,12.9695267,77.5713547,Garments,B,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=5782899126656399146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Mansukh International,"591, Avenue Rd, next to Ganesh bandarkar, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",083101 57609,,4.9,94,OPERATIONAL,12.970245799999999,77.5798471,Garments,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=15998116953770700823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Wholesale top and readymade,"34, Shanti Bhawan, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",091488 95690,,4.9,57,OPERATIONAL,12.968575,77.5783747,Garments,B,Monday: 9:00 AM – 8:30 PM,https://maps.google.com/?cid=10036798647191410625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
ASHOK BANGLES (Since 1975),"89 Laxman Rao Road, Balepet Cross, near Udupi Krishna Hotel, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",098449 00809,,4.6,207,OPERATIONAL,12.9722406,77.5745926,General,B,Monday: 9:30 AM – 8:00 PM,https://maps.google.com/?cid=7308601262480294792&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Amarnath Enterprises,"Shop, 1st Main Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",098452 50062,https://www.facebook.com/horecaspecialistgrocer/,5,99,OPERATIONAL,12.9640962,77.5721143,General,B,Monday: 10:00 AM – 7:00 PM,https://maps.google.com/?cid=1354698531910640390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ashok Cards & Gifts,"Srinath Building, Sultanpete Main Rd, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",092423 99919,,3.5,72,OPERATIONAL,12.969279,77.57289310000002,General,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=10480183658022250087&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
BREEZE AGENCIES,"82, 1st Main, 2nd Cross Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",098801 92366,,4.4,241,OPERATIONAL,12.9623455,77.5720523,General,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=12898165012100384435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Balaji Handlooms,"Lakshmana Rao Rd, Upparpete, Chickpet, Bengaluru, Karnataka 560053, India",094839 53453,https://www.instagram.com/balajihandloomsofficial?igsh=MXE0YnVjcmU1dml2Zg%3D%3D&utm_source=qr,4.4,582,OPERATIONAL,12.972231899999999,77.5741901,General,B,Monday: 9:00 AM – 7:00 PM,https://maps.google.com/?cid=9520857625155118417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Balaji Metal Stores,"75/7 Chidhambaram, Mudaliar, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",094497 94073,,4.2,5,OPERATIONAL,12.965965299999999,77.5726787,General,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=11417758906292726751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Balaji Stores,"Kalyan Building, 77/16, Balepet, Bengaluru, Karnataka 560053, India",080 2225 3212,,5,3,OPERATIONAL,12.9723007,77.5745216,General,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=3470600684045148517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Balepet Circle,"XHCF+CGQ, Balepete Main Rd, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",,,4.7,44,OPERATIONAL,12.9710897,77.5738557,General,B,,https://maps.google.com/?cid=106655565202100952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Bangalore Button Centre,"129, Mahavir Plaza, Near-Basavaraj Market, Kumbarpet, Ragipet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",080 2222 0651,,3.8,43,OPERATIONAL,12.9669057,77.57853349999999,General,B,Monday: 9:00 AM – 7:30 PM,https://maps.google.com/?cid=11414477845835458248&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Bangalore Electronics,"124, Sadar Patrappa Rd, Thigalarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4951 1596,https://www.bangaloreelectronics.com/,4,2117,OPERATIONAL,12.9646585,77.5828978,General,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=11138321481464819997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Bangalore Market,"Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",,https://bangaloremarket.org/,4.1,2198,OPERATIONAL,12.9690429,77.574711,General,B,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=4920628418539096488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Bangalore Stores,"170, Balepete Main Rd, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",099861 53203,,5,2,OPERATIONAL,12.972857999999999,77.5746497,General,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=10478406769788486000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"Bangalore, nagarathpet, Avenue road cross","XH9J+C87, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,https://www.youtube.com/@jewelmakinginindia,3,2,OPERATIONAL,12.968537699999999,77.58078499999999,General,B,Monday: Open 24 hours,https://maps.google.com/?cid=3259006248597011254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chickpet Market,"XHCG+9G8, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,4.2,342,OPERATIONAL,12.9709232,77.5763139,General,B,,https://maps.google.com/?cid=4962979069484615120&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chickpet Plaza,"197, E.S Ln, Ragipet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,https://chickpetmarket.org/,4,223,OPERATIONAL,12.9690506,77.57698680000001,General,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=6782923430796659097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chickpet Sarees Shop,"M P, 1-132, Gurkar Ramanayak Ln, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",,,3.9,986,OPERATIONAL,12.969164699999999,77.5780127,General,B,,https://maps.google.com/?cid=18299743586549103250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chickpet shop,"42, Poorna Venkata Rao Rd, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",,,3.9,14,OPERATIONAL,12.965859300000002,77.57267770000001,General,B,Monday: 6:00 AM – 7:00 PM,https://maps.google.com/?cid=12959696566361098182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Chickpet street shopping,"Chickpet Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",099347 52123,https://chickpetmarket.org/,4.1,5697,OPERATIONAL,12.970329099999999,77.5781461,General,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=2011631600015405256&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Classic Traders,"31/32, MR Ln, Manavarthipet, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",080 2237 2975,,4.5,11,OPERATIONAL,12.9681352,77.5724992,General,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=9747650631417264401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Dhondusas,"SHOP NO.1, MARUTI PLAZA, 594, Chickpet Rd, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",099641 64163,,4.3,424,OPERATIONAL,12.9704302,77.5747601,General,B,Monday: 10:00 AM – 8:45 PM,https://maps.google.com/?cid=10643878217092738541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Diwan Traders,"312, Old Tharagupete Rd, Ragipet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",098456 85495,,4.3,35,OPERATIONAL,12.9672769,77.5767262,General,B,Monday: 11:00 AM – 9:30 PM,https://maps.google.com/?cid=3547349471529035563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Heeraji Collection - The Men’s Fashion Store,"69, G.R.Market, behind Lal Building, O.T.Pet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4140 4812,https://getheeraji.com/,4.5,2386,OPERATIONAL,12.9682104,77.5751212,General,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=6321675482078816596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Indira Market,"XH8J+J8X, Nagarathpet Main Rd, Gollarpet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",,,4,358,OPERATIONAL,12.9666125,77.5808594,General,B,Monday: 9:00 AM – 8:30 PM,https://maps.google.com/?cid=16691895287215164355&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Jyoti HandiCraft LLP।Brass। copper।bronze।puja Items। antique idols gift wholesaler,"Jyoti Mansion, 24, Mari Muniyappa Lane, opposite Ram Medicals, Gollarpet, Kumbarpet, Golarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",096634 01139,https://jyotihandicrafts.co.in/,4.5,365,OPERATIONAL,12.9661171,77.5811485,General,B,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=12960537048522219405&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
K. Ebrahim Baig & Co - Pansari Store,"399, Avenue Rd, Ragipet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560002, India",097406 82228,,4.5,29,OPERATIONAL,12.9652309,77.57726799999999,General,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=16962370877262672005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
