name,category,commerce_mode,rating,reviews,phone,address,google_maps_url,onboarding_status
Rekha Packaging & Company,Packing Materials,B,3.6,10.0,098457 40569,"438, Avenue Rd, Ragipet, KR Market, Dodpete, Chickpet, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=7400161347774435521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mahaveer - Wholesale and retail Dress material,Textile,B,4.5,8.0,099645 79807,"5, Devatha Market, A M Lane, Near-Byrappa & Sons, Chickpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=1888218436369287818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Vinayaka Hardwares,Hardware,B,4.4,8.0,098860 50710,"Shop No.119, 2nd Cross (Near JK Foot Wear Jangama Maistry Lane, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=5564537973711833839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Raghavendra impex,Packing Materials,B,4.9,7.0,099162 14441,"83/6, GP St, cross bandimodu, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=4760819096489750260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sagar Hardware & Sanitary,Hardware,B,4.1,8.0,080 4114 0851,"128, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=457905994126098769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
HI FASHION (WHOLESALE DEALERS IN FANCY DRESS MATERIAL),Textile,B,3.6,9.0,093537 49870,"7, Shanti Bhawan, basement, AM Ln, cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=17996740559011015679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Blouse Piece (Thakurdas Dolumal),Textile,B,5.0,6.0,,"109, D S Lane, Cross, Chickpet Rd, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=17137312458595203243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
PAVAN TEXTILES,Textile,B,5.0,6.0,094486 16879,"no.9, Basement,POONAM PLAZA , D.S. LANE ,CHICKPET CROSS, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8460881788648827399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
BE DESI- wholesale kurtis in chickpet bangalore// wholesale kurta sets in chickpet bangalore,Garments,B,4.8,6.0,078927 27625,"24, ground floor, Poonam Plaza, no5, DS Ln, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=9053821116883788434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Shah Time Agencies,Watches,C,4.8,6.0,080 2287 7369,"585, 1 Floor, Navkar Sports, opp. to UPAHAR DARSHINI Nexto, Basettypet, diagonally, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=9848143184291353075&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Meenakshi fashion and Prince Micro Gold,Imitation Jewellery,B,4.8,6.0,094497 53129,"Visvanathan building, 70/1, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=7541503451882228942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Veer Bhadra Agencies,FMCG,A,4.7,6.0,083006 31185,"Shop No.1, No.170, Gangavaram Complex, N.T.Pet, Mysore Rd, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15442113348235204212&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Vinod Stainless Steel House,Steel/Utensils,B,4.0,7.0,080 2287 0260,"Maruthi Plaza, 596, opposite Vijayalakshmi Talkies, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=1569052516583407366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
bangalore watch,Watches,C,4.0,7.0,,"XHCF+7X7, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=104828220150867084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Ratan Toy World,Toys,A,4.5,6.0,,"Shop no. 6 Shivanandi, Shankar Complex, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15366548039257435963&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Swastik Impex,Packing Materials,B,4.5,6.0,094834 45639,"AS Char St, opp. to Hotel Raghavendra Prasanna, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13225334918902035208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mysore Paper Corporation,Paper/Stationery,A,3.0,9.0,094482 96364,"D-13, Balaji Complex, #125, Sultanpet, E Block, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14914618656609479481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Venkateshwara Metal Mart,Steel/Utensils,B,4.5,6.0,094484 11195,"C.M.Line, 76/1-2, Poorna Venkata Rao Rd, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=16523511303485233277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Swarna Gold Covering Jewellery,Jewellery,C,4.3,6.0,080 2291 9688,"3, Pathi Market, Avenue Rd, near Balaji Temple, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=11777470856205115356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Modi Syndicate,Textile,B,4.3,6.0,080 4124 7535,"2nd Floor, Rishabdev Plaza, Shop No 35, DK Ln, near Digambar Jain Temple, Cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10503697675886692774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
BALAJI PHARMA ASSOCIATES,Pharma,B,5.0,5.0,098451 86045,"53/1 1st & 2nd floor, M, Byrappa Ln, Police Rd, Ranasinghpete, Cottonpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13408450080799214061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
I.G.Hardware and Tools,Hardware,B,4.8,5.0,095213 00396,"ground floor, 110, Lakshmana Rao Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=17818563472511864787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
WESTERN AGE TIME SQUARE,Watches,C,4.8,5.0,095919 20409,"No 32 MARUTI PLAZA BASEMENT FLOOR OPPOSITE KHALEEL BUILDING OTC ROAD, Maruthi Plaza, UM Ln, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=722121813155530245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mahadev Pharma and Surgicals,Pharma,B,4.8,5.0,,"16, Obaiah Ln, Akkipete, Cottonpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=7542739628424369818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
SRI GANESH TIMES,Watches,C,4.8,5.0,094482 95489,"15, GK Temple St, near Vijaylakshmi talkies, Basettypet, cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=5721840062528164599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
M.P. Marketing,Watches,C,4.6,5.0,080 4124 7802,"9, UM Ln, near Khadi Bhandar, Basettypet, C Block, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=182171150864263188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
"Laxmi Sarees | Best Wholesale Dealer in Chickpet, Bangalore | Laxmi Agencies | Lakshmi Sarees | Lakshmi silks | Laxmi Silk",Saree,B,4.6,5.0,,"94, 2nd floor, Navkar Labh Markrt, A.M. Lane Chickpet cross,angalore, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=11889654774802384633&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Shiv Hardware,Hardware,B,4.2,5.0,095915 05273,"1,6th cross, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=12763544528565880533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Balaji Metal Stores,General,B,4.2,5.0,094497 94073,"75/7 Chidhambaram, Mudaliar, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=11417758906292726751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Meera Paper Agencies,Paper/Stationery,A,5.0,4.0,094800 87381,"NO.17, G- block, Balaji Complex, E Block, Manivartapete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8993244103007905301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Venus Watch Co,Watches,C,5.0,4.0,099648 69779,"78, Upparpete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14509806667560785725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mahalakshmi Time,Watches,C,5.0,4.0,,"20, GK Temple St, near Chickpet Road, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=3668237407876950305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
P.Parasmal & Co wholesale Blouse shop,Textile,B,4.8,4.0,099167 98916,"A-3, S P Market, Chickpet Cross, AM Ln, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=9729081566944779231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Vimal Pharma Distributors,Pharma,B,4.5,4.0,,"1st Floor, Tankasal Towers, 76, AS Char St, E Block, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8565987242208554811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
MAHALAXMI GENERAL STORES,Cosmetics,A,4.5,4.0,080 2238 6558,"40/1, patnool pet, O.T.Pet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14338460478889777536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mehta Cotton Mills,Textile,B,5.0,3.0,080 2226 7685,"No.31, Akshay Tower, D.K. Lane Between S.S. Jain Sthanak & Choudhary Circle Chickpet Cross, XHCH+87F, 55, Rangaswamy Temple St, near Parshwamani Jewellers, near to Manak Mewa, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10356142144552762173&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Rajesh Pharmaceuticals,Pharma,B,5.0,3.0,094483 23915,"16/1,PT MANSION TD Lane M M LANE, 3rd Cross St, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=7706709085209420820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Jain Diamond,Jewellery,C,5.0,3.0,,"4th floor, Chowdeshwari Temple, 113, Chowdeshwari Temple St, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=4876057204640200837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Balaji Stores,General,B,5.0,3.0,080 2225 3212,"Kalyan Building, 77/16, Balepet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=3470600684045148517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
ANAND PHARMA,Pharma,B,5.0,3.0,,"Cottonpet Main Rd, Akkipete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13951477870178446257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Hindustan Handmade Paper Products,Paper/Stationery,A,5.0,3.0,099861 09356,"Circle, 170, 1, Sultanpete Main Rd, Sowrashtrapet, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10961875993617013103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
pragathi stationery mart,Stationery,A,4.7,3.0,070198 53498,"no 72/2 2nd floor, metro station, Haji tower, AS Char St, near chickpet, O.T.Pet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=5503529967541472995&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Bangalore paper products,Paper/Stationery,A,4.7,3.0,098446 76107,"568, Chickpet Rd, Basettypet, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=886756002710941667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Devendra Drug House,Pharma,B,3.0,4.0,098863 69990,"17/2&3, Venkateswara Nilaya, GK Temple St, Basettypet, Cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=16204978969201955259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Krishitha Gold Covering ( Imitation Jewellery),Imitation Jewellery,B,3.7,3.0,099014 83843,"589, Avenue Rd, opp. Madhuvan Hotel, Anchepet, Nagarathpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13721116164158461813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Satya Drug House,Pharma,B,3.7,3.0,090089 12233,"Bulding,Patnoolpet Street, No:98, Gopal Mahal Building, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14984748091253464104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Tarun Textiles blouse Pcs,Textile,B,2.2,5.0,078920 88244,"93, Madhu Market, AM Ln, near D B S Complex, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=5292255812351270116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
KRISHNA HARDWARE & ELECTRICALS,Hardware,B,5.0,2.0,095353 20004,"104, 20th cross,RT, Street cross, Lakshmana Rao Rd, Basettypet, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14996030979257995012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sky Imitation Jewellery,Imitation Jewellery,B,5.0,2.0,075300 01512,"Shop No 159,ground floor, Old Taluk Cutchery Rd, near Mahalakshmi silks, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=5919973211274209697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Jsp Distributor,Pharma,B,5.0,2.0,,"71, Dr, TCM Royan Rd, Subhash Nagar, Cottonpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=2295145492549046746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
NIRMAL DISTRIBUTORS,FMCG,A,5.0,2.0,,"50, 1ST FLOOR, SV MARET, ROAD, O.T.Pet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=17666236204816498440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Bangalore Stores,General,B,5.0,2.0,099861 53203,"170, Balepete Main Rd, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10478406769788486000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Padmavathi Creations,Textile,B,5.0,2.0,093800 60367,"7&8 , 1st floor, Mangaldeep Market D.K Lane, Cross, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10583049076210736943&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Prince Beauty world,Cosmetics,A,5.0,1.0,095354 06937,"Shop no 1 ground floor, Kesar plaza, 20/1, 2nd Cross, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15859023154835338575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Neelkanth junction # 2 G Block Sri Balaji Complex Sultanpet Bangalore,General,B,5.0,1.0,080506 23041,"old no. 38, Sapthagiri Complex Basement, 100, AS Char St, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13763833476690951079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Kumar Enterprises,FMCG,A,5.0,1.0,094804 58058,"Bundimut near masjid, 2/1, Avenue Rd, Ragipet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=16041429487819049161&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mangalmurty Pharma,Pharma,B,5.0,1.0,093412 66478,"14/1, RB Ln, near Jain Temple, Akkipete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=1807902882798326116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
MAHARAJA HARDWARE AND ELECTRICALS,Hardware,B,5.0,1.0,094801 83894,"Ground floor, no. 16/2, 1st cross, g k. Street, RT Street Cross, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=17103389276766777813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Shopping Street,General,B,0.0,0.0,,"Shopping St, Kumara Park West, Seshadripuram, Bengaluru, Karnataka 560020, India",https://maps.google.com/?cid=7809326679713013532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
